name,pop,lat,lon
Stayton ,7675,44.8006775,-122.7945333
McCook ,7673,40.2019478,-100.6257076
Mascoutah ,7669,38.490327,-89.793154
Monessen ,7667,40.1484053,-79.8878254
Cleveland ,7665,41.5051613,-81.6934446
Rockton village,7665,42.9745189,-74.1509633
Mount Joy borough,7659,40.1098561,-76.5033406
Osceola ,7656,28.0443842,-81.1437541
Monona ,7656,42.0218737,-95.9356631
Baxter ,7645,36.2820691,-92.3445222
Helotes ,7645,29.5628222,-98.6869617
Gettysburg borough,7640,39.8309399,-77.2310908
Corning ,7638,42.1428521,-77.0546903
Clarkston ,7628,42.7086411,-83.4396633
Fairview ,7627,37.6785422,-122.0457953
Brevard ,7623,28.2446658,-80.728624
Butler borough,7620,37.77924,-96.8456342
Butner ,7611,36.1320893,-78.7566714
Marengo ,7609,32.201002,-87.7569365
Connellsville ,7606,40.0178522,-79.5894828
Arcadia ,7603,34.1362075,-118.0401497
Iron Mountain ,7598,45.8202334,-88.0659603
Richfield ,7596,44.8766431,-93.2877877
Beebe ,7592,35.0706424,-91.8795856
Princeton ,7592,40.3492744,-74.6592958
Holly Springs ,7590,35.6512655,-78.8336218
Glen Ridge borough,7586,40.805378,-74.2037566
Lander ,7576,42.8330755,-108.7307024
Franklin ,7564,37.9765409,-88.9335327
Charles City ,7562,43.0663613,-92.6724112
Ione ,7561,38.3526913,-120.9327177
Marianna ,7555,30.7743596,-85.2268735
Orono ,7543,44.883299,-68.6722541
Globe ,7539,33.3942223,-110.7864984
Hooper ,7533,41.2679336,-122.161672
Blanchard ,7532,40.6572884,-79.8283853
Lowell ,7524,42.6334247,-71.3161718
Park City ,7520,40.6460635,-111.4979741
Crescent City ,7519,41.7544965,-124.2026273
River Oaks ,7518,29.7520887,-95.43787364
Emerson borough,7517,40.976209,-74.0262505
Ojai ,7517,34.4480495,-119.242889
Fairfax ,7511,38.8462236,-77.3063733
Southwest Ranches ,7509,26.0587001,-80.3372733
Flatwoods ,7507,38.5225805,-82.7171081
Winnemucca ,7507,40.9729584,-117.7356849
Mexia ,7500,31.6798895,-96.482203
Seminole ,7499,30.951849,-84.8789094
Canfield ,7488,41.0250584,-80.7609121
Carl Junction ,7483,37.1767249,-94.5655066
Skiatook ,7482,36.3684245,-96.0013847
Philadelphia ,7482,39.952335,-75.163789
Silvis ,7480,41.5122561,-90.4151301
Rio Vista ,7461,38.1557502,-121.6913439
Donaldsonville ,7460,30.1010324,-90.9928774
Orland ,7455,39.7471106,-122.1911356
Haddon Heights borough,7454,39.8773356,-75.0646165
Payette ,7445,44.0374651,-116.7651123
Mentor-on-the-Lake ,7438,41.7163785,-81.36119011
Batesville ,7435,35.78883,-91.65050847
Oak Grove ,7432,41.413711,-90.5729959
Forest City ,7429,43.2624559,-93.6371591
Inverness village,7429,41.6492503,-83.6323172
Fairlawn ,7428,38.8709456,-76.9788641
Northport village,7424,44.3378552,-68.961422
Demopolis ,7408,32.5178284,-87.8368201
Salem ,7399,44.9391565,-123.033121
Park City ,7397,40.6460635,-111.4979741
Centerville ,7395,31.2579584,-95.978292
New Prague ,7388,44.5433331,-93.5760445
Sandpoint ,7387,48.2765903,-116.5532476
Ville Platte ,7382,30.6879749,-92.2715157
Hatboro borough,7381,40.1746252,-75.106825
St. Louis ,7380,38.6272733,-90.1978889
La Follette ,7378,36.365831,-84.12901157
Shorewood ,7377,43.0881744,-87.8883153
Fanwood borough,7371,40.6409358,-74.383484
Pikeville ,7352,37.4792672,-82.5187629
Waite Park ,7350,45.5571872,-94.2241585
North Bay Village ,7349,25.8462075,-80.1539351
Bonner Springs ,7338,39.059726,-94.8835754
Page ,7338,38.6002354,-78.5016516
Shamokin ,7336,40.7889746,-76.5588473
Mendota ,7333,36.7535486,-120.3815579
Woodlake ,7327,36.4135606,-119.0987176
La Feria ,7326,26.1589644,-97.8238853
Bastrop ,7321,30.1104947,-97.3152701
Wauseon ,7320,41.546069,-84.1362047
Villa Hills ,7317,39.0633933,-84.5929998
Cotati ,7310,38.3266798,-122.7068441
Nebraska City ,7306,40.6765263,-95.8586936
Kosciusko ,7305,41.2351957,-85.8529731
Washington ,7302,38.8949549,-77.0366456
Dayton ,7302,39.7589478,-84.1916069
Clarkston ,7302,42.7086411,-83.4396633
Corbin ,7301,36.9486986,-84.0968761
Knoxville ,7298,35.9603948,-83.9210261
Princeton ,7288,40.3492744,-74.6592958
Swainsboro ,7284,32.5973857,-82.3337376
Chehalis ,7274,46.6599653,-122.9634322
New London ,7273,41.3556539,-72.0995209
Selah ,7266,46.6540065,-120.5302727
Hudson Falls village,7264,43.2992389,-73.6351168
Rockland ,7263,41.1519319,-74.0357266
Winooski ,7263,44.4949995,-73.1828073
Tell City ,7263,37.9514447,-86.7677663
Dunellen borough,7260,40.5892696,-74.4718201
Canal Winchester ,7260,39.8428215,-82.805646
New Cumberland borough,7260,40.2323122,-76.8846956
Dayton ,7258,39.7589478,-84.1916069
St. Francis ,7257,35.0153956,-90.7263194
Fort Bragg ,7256,39.4192825,-123.8045125
Crystal City ,7250,28.6774795,-99.8281104
Trumann ,7249,35.6736895,-90.5073285
Lake Dallas ,7244,33.1192875,-97.0255641
Fletcher ,7241,33.402405,-118.3895812
Tallulah ,7234,32.4084765,-91.1867771
Gonzales ,7224,29.5016257,-97.4524926
Amory ,7224,33.983388,-88.48109953
Keyport borough,7223,40.4331631,-74.1995883
Gig Harbor ,7222,47.3259697,-122.5878659
Hood River ,7213,45.7053101,-121.5217927
Elkins ,7212,38.925927,-79.8466552
Clinton ,7210,38.5896187,-89.420064
Heber Springs ,7210,35.4914677,-92.03126
Escalon ,7208,37.7544565,-121.006422
Mount Carmel ,7208,38.4108801,-87.7614174
Alamo Heights ,7201,29.4849531,-98.4658502
Devils Lake ,7185,48.112779,-98.8651202
Midland Park borough,7185,40.9892643,-74.1406988
Logan ,7176,40.1075089,-89.3768539
Milton ,7176,42.2495435,-71.0661612
Woodland Park ,7171,39.00993625,-105.0450026
Navasota ,7170,30.3874135,-96.0875066
Catoosa ,7165,34.8911137,-85.131315
Hudsonville ,7155,42.870859,-85.8650358
Ashland ,7153,38.4784144,-82.6379387
Highland Heights ,7153,41.5519954,-81.4784522
Sioux Center ,7148,43.0796915,-96.1756717
Glenolden borough,7143,39.9001126,-75.2890745
Pinson ,7142,33.6889908,-86.6833229
Independence ,7137,37.2242358,-95.7083131
Clewiston ,7134,26.7542312,-80.9336753
Delphos ,7128,40.8433831,-84.341618
University Park village,7127,34.18269725,-117.3339093
Huron ,7122,44.7923065,-82.3311296
Delafield ,7122,43.0610275,-88.4040692
La Junta ,7116,37.9850091,-103.5438321
New Square village,7109,41.1670394,-74.043197
Sullivan ,7104,36.4966673,-82.286903
Spanish Fort ,7102,30.6749127,-87.9152724
Plaquemine ,7102,30.2890833,-91.2342744
Milton-Freewater ,7102,45.9326346,-118.3877435
Benton ,7096,36.0345286,-88.101285
Ocean City ,7094,39.2776156,-74.5746001
